user_id,anime_id,rating
64270,18153,-1
4143,27,7
72353,12471,-1
4696,18153,8
47564,274,9
53823,443,8
60705,9776,8
66569,6368,7
47282,9181,8
52447,5539,-1
30662,6956,-1
39992,21563,9
61565,9289,9
3412,12293,7
23154,2993,-1
21487,2866,5
51991,269,8
30236,2952,7
5539,2298,7
37989,11321,7
20290,13673,6
1045,1004,8
66759,45,9
40816,4975,5
66379,5681,10
40722,31101,6
71619,20745,6
9091,9117,7
27395,30503,8
11480,866,7
65122,2472,-1
8103,72,8
52039,934,7
46310,3503,8
28779,4477,8
24630,2235,10
65902,11757,9
10989,10659,8
17083,11111,10
18602,1535,8
56435,1834,8
51880,535,8
49455,1943,7
8188,514,10
58064,4126,5
65264,18277,9
55622,3791,6
32899,15117,9
39846,1696,-1
63358,741,6
25822,30307,7
38168,9120,-1
58236,15771,-1
49545,1562,10
12851,7193,9
50011,610,-1
2632,10845,6
22729,2904,10
14484,15451,9
29349,4970,8
70879,120,5
30277,11757,4
46179,8769,-1
65575,28223,-1
69348,26243,-1
5713,6707,6
55479,2476,1
27228,2593,8
7817,1686,9
32556,59,9
40885,1564,10
39833,10798,8
52643,15,-1
15050,433,10
39813,19429,6
51618,918,8
49372,894,-1
10965,1105,7
34362,904,6
22509,164,9
15307,10793,7
71122,22147,8
7573,4618,7
58347,228,7
15344,1535,-1
61130,2170,-1
45654,25879,9
63488,10999,7
59341,77,8
65700,19221,6
72054,26349,-1
8549,1281,-1
1593,813,-1
13581,11531,-1
13898,1604,10
54104,9136,7
35653,2494,4
47179,405,-1
28979,2923,8
9591,22677,10
57023,6586,9
45838,4903,6
49662,73,7
19964,10638,9
28521,29868,8
33911,11981,-1
56975,16894,9
27266,11013,-1
28521,30056,9
10963,853,5
19530,20057,7
54218,1535,10
59138,272,10
72794,3784,-1
30387,15315,-1
23494,2355,8
72787,10110,7
59589,896,8
8475,22535,9
38732,889,6
21741,5678,10
57050,10357,8
50066,270,10
19533,4999,-1
27469,28701,9
62480,23319,7
42146,16742,7
10350,9712,6
55735,30015,8
72787,50,5
51341,128,-1
72769,1571,-1
8115,7088,4
40513,532,6
17670,5114,10
5137,20939,2
16438,6213,-1
51886,30,-1
60777,3449,8
7618,7059,8
14941,1195,8
15820,18507,7
58788,906,8
26742,2685,10
7597,1575,-1
52046,1840,7
26175,226,10
52039,192,9
27838,31043,7
40145,2229,6
28377,651,7
41484,11739,-1
40696,121,7
55261,6948,-1
70306,22729,7
28478,23755,10
462,14813,8
37929,9041,7
19322,12189,9
72020,15583,9
32758,22535,10
66563,31163,7
32559,13667,10
73092,17074,9
47173,20507,9
14711,31715,10
37889,5530,-1
58016,4722,9
45349,15809,8
45618,6547,7
20466,4898,8
23685,4654,10
41826,16498,6
56047,7769,-1
25152,2001,9
38547,24751,7
40667,4224,9
23611,9331,8
61379,226,8
6498,243,5
55378,77,-1
8306,6862,9
26188,6862,-1
14099,66,7
28375,164,-1
18193,9919,8
41427,10702,10
52609,10348,10
70562,17895,9
54240,20,-1
17186,12291,8
5939,73,8
57135,9989,10
9625,27899,7
47326,2104,-1
12716,28701,-1
45665,8937,-1
14093,11079,10
26175,344,7
72451,8074,10
67230,5530,10
12654,2904,8
63169,2926,7
42545,16498,10
31319,15689,8
23975,5454,5
11806,2993,7
9946,7193,10
64324,20971,-1
24241,11617,6
48465,17074,-1
46302,9756,8
21628,7661,8
51739,2596,7
26885,30654,-1
61833,8424,6
54597,2001,-1
24349,3091,8
50260,1535,10
19964,11743,10
28051,11577,-1
51510,4789,8
44272,18397,-1
49543,11933,8
44372,3467,-1
50601,6747,9
50021,850,8
62830,9331,7
30429,10456,5
66873,10030,9
13537,6746,-1
28514,350,8
41570,28297,10
49832,285,5
36288,11837,5
29498,23439,7
70294,16067,8
62563,28927,-1
45417,1889,8
53885,1593,9
56436,8516,7
68781,272,8
46889,28221,7
38376,20689,6
29046,5955,-1
45329,572,7
44267,9513,10
41785,4214,-1
54938,59,-1
61882,5356,10
43432,25015,10
58604,3470,8
58577,1,10
14159,9513,9
48034,1887,10
54282,4155,10
44606,22199,8
25359,8460,-1
56882,2025,9
46599,23283,6
55156,3782,8
36805,19815,7
5509,6069,7
59587,14713,7
23563,14199,10
4071,877,7
65101,10620,10
16218,2884,8
59423,2581,8
47704,1118,8
49711,20507,10
7035,594,-1
20140,1192,6
72910,23673,7
37773,14513,-1
26480,20507,10
56992,10790,9
22250,120,8
1576,77,8
68418,4786,9
47224,16001,6
64277,8525,9
18804,61,-1
50625,9760,7
30887,2787,-1
54525,4793,5
25078,22097,7
48864,18677,-1
69984,5958,-1
39064,14199,4
28759,1566,7
69046,20785,10
56757,747,8
58786,145,6
34621,23385,-1
13052,6610,8
30544,10582,-1
36469,14289,8
55448,2274,9
55803,13535,8
5310,27775,7
9522,25099,9
68536,8129,8
32931,22677,-1
2795,2104,-1
40520,4918,6
1313,8525,9
70904,6033,-1
27393,28805,7
72538,433,9
38040,4181,9
32687,10087,8
3137,512,7
54744,16317,6
20499,18897,7
37547,11755,-1
16699,33201,8
68226,1195,-1
8754,31636,7
34480,1122,-1
41517,2961,9
62041,9130,-1
59234,61,8
32698,20021,2
54824,121,10
32784,29101,-1
31268,14131,6
62058,22147,9
10194,21439,8
44531,4081,10
58139,45,9
14475,268,-1
73289,1535,10
61103,43,9
3184,9515,7
6305,20,10
11339,798,7
47612,146,7
3487,31240,9
60956,528,-1
71118,22297,10
49173,1689,9
16273,14741,9
51327,12413,8
11331,1813,9
64725,12729,-1
11908,17641,8
67134,30,7
39830,22199,7
71113,23233,4
22771,14353,8
1138,6030,7
14141,8234,10
11594,19365,-1
10613,512,5
56317,6347,-1
54066,14227,10
54999,1030,7
9766,11741,10
54852,1519,10
44754,4437,-1
18762,530,-1
4749,1640,7
12099,20431,8
640,2400,7
3158,26055,7
15873,1486,9
46906,11597,7
23066,2793,6
46025,21881,10
50599,2513,6
51138,1942,-1
33432,934,-1
28194,195,3
54276,20,9
22608,4581,5
64013,22135,10
42559,23321,7
19316,762,8
53328,2952,10
40611,14289,8
3703,13939,-1
53551,6746,-1
54294,4672,8
63710,2889,-1
57955,475,-1
32734,11843,9
33492,12189,-1
65738,1698,8
6866,202,8
32279,7858,6
18308,2236,-1
38109,7396,8
2547,20545,8
5954,24455,7
47779,534,-1
56489,6985,7
6115,228,10
19828,1195,-1
63256,20457,8
65086,13851,5
70052,28617,2
40583,16524,9
52838,4672,10
12249,834,7
26695,45,-1
43749,777,7
56817,3956,-1
9081,9135,-1
5776,198,9
60114,21353,4
22578,2993,10
39928,6547,9
22602,6361,8
19898,30953,-1
49801,6045,7
17591,25183,7
52155,713,10
14997,15037,10
29717,8129,8
25460,2842,2
1282,5114,10
49591,1436,8
2665,17641,7
21000,101,6
64873,7762,8
9930,32,10
27478,10110,8
5201,578,8
23092,1943,-1
2243,10408,-1
58755,656,7
716,4898,10
28194,5205,-1
30774,18229,-1
25497,1211,8
63110,17895,10
17578,21681,8
62448,23327,8
45340,10448,10
5214,225,5
15396,28223,9
49472,834,7
71790,32997,7
31410,21863,7
47597,16668,6
25067,2602,8
19855,634,7
30755,2618,8
14635,28927,8
70489,28391,7
42417,30137,-1
60230,7465,7
34534,1195,7
54318,2993,1
20082,2904,9
32579,15451,8
19575,11703,8
19325,11633,-1
41339,9724,-1
27278,13601,9
59521,1,7
48605,861,7
9808,9513,-1
8094,6007,10
3013,11285,7
36522,16706,5
65026,29876,6
53238,457,10
10662,10731,10
20610,25157,8
47466,853,10
17547,22147,10
53686,2025,6
55647,2397,10
30103,12477,9
41161,199,8
53713,32485,-1
34091,17074,-1
21648,16576,-1
16592,6163,6
14246,11741,9
58842,6361,-1
10860,13161,5
68883,22199,4
71915,31706,7
48606,19769,6
54872,53,5
1130,6351,5
43393,9919,9
38837,15689,8
23594,3228,8
15016,4205,-1
55152,7817,8
22751,43,-1
31512,2904,10
58688,4246,7
30514,4654,8
50949,2418,9
62345,27633,9
9255,9982,6
30720,1535,8
19344,68,7
3109,10620,10
33345,31914,5
28180,958,8
23433,17849,-1
22101,4898,8
69805,6746,10
58024,2418,9
42134,16498,8
41027,9107,-1
13446,10620,-1
7114,9782,9
26773,11319,6
4759,15125,6
28726,10396,8
44693,6,10
29529,1535,8
27786,1602,-1
59941,3470,10
18152,1526,8
10901,22199,8
4336,9181,9
56709,1157,-1
43019,431,9
1268,2167,10
15721,658,6
32616,30127,-1
40646,1726,9
41816,1080,6
73167,1588,6
61654,3791,8
50965,23233,7
28319,145,-1
70258,8074,7
69780,2167,-1
68227,2923,-1
72748,26213,-1
17650,11111,9
4359,14345,-1
4333,16498,7
15718,20899,-1
73437,6702,-1
24438,10079,6
50179,9736,10
21684,2034,10
32988,8481,7
39647,2097,9
42405,9919,8
58567,4472,8
52362,2476,7
15644,19815,6
25078,18953,7
58251,5914,8
37054,31163,9
47782,21659,-1
59084,830,10
38454,27833,7
64110,18115,10
41365,25157,8
65922,338,10
6432,6280,-1
21544,7059,10
71893,205,9
61189,268,9
28337,530,-1
44029,16498,9
11128,20,8
51005,1531,7
38797,1313,7
7216,2926,9
40547,854,5
72562,7059,10
5852,3652,6
50752,830,-1
6384,1441,8
42589,30296,8
51693,2025,7
5589,19815,-1
65500,19703,9
58748,762,6
55088,97,10
73073,5114,9
68508,6500,9
47529,19109,7
3274,129,-1
54914,21273,7
52079,2124,7
35142,202,10
34321,23283,10
25790,6500,-1
54819,7088,5
17930,20021,-1
15290,2129,9
5435,934,9
6814,9782,1
21856,13367,7
34467,7054,8
11132,16444,6
47799,6479,6
39203,139,9
1855,6347,9
15313,6547,-1
52751,25,8
631,514,-1
29675,5114,-1
25475,22729,-1
52947,6707,8
14116,3712,8
26405,996,10
30890,16868,6
17516,6372,8
17095,12189,8
45197,21951,-1
53421,24,6
37827,17513,1
59258,721,-1
30293,5784,8
20502,10638,7
33300,28999,4
1194,15051,10
19293,10620,10
52459,31904,-1
58522,3455,3
44424,1133,7
40370,6547,8
69301,12049,-1
58951,24,6
43545,1689,10
38612,18679,10
24562,1840,-1
42968,31181,10
59988,1280,7
24735,1535,9
51788,2582,-1
26046,11241,-1
51871,3092,-1
48583,1004,7
14308,19163,-1
29529,1785,-1
58563,7,7
41536,1165,7
57410,11785,8
24220,5507,-1
33686,11757,7
17397,18897,-1
25205,11285,8
62093,10087,7
25383,879,8
53639,16049,9
4749,529,7
65744,27899,7
16843,6951,6
25168,1710,7
4794,3588,10
12848,16049,-1
5332,584,9
10122,28999,8
61664,270,5
18258,23281,-1
29503,1689,9
26671,2593,6
51491,25,8
10184,28677,8
64711,43,9
24059,19163,7
28932,4015,8
66024,288,7
5073,11741,8
45483,13663,7
67344,226,9
55012,28701,8
67067,369,8
42942,12477,8
59361,260,4
24888,5774,10
3391,31790,-1
24600,12445,9
13586,3588,9
16034,9465,-1
38697,7593,6
13513,1525,6
321,10196,7
53465,369,8
16376,5355,8
28279,747,7
15398,6030,8
54124,820,10
39754,11111,9
48172,16001,9
2379,132,6
58068,9981,7
10753,64,9
28771,4654,-1
57467,18001,7
64146,13851,7
14636,4382,6
66268,249,8
53711,228,-1
21510,4811,-1
52089,2490,7
10109,481,-1
35956,5680,9
39862,8675,7
10943,107,7
13184,4896,8
61493,1519,9
59325,550,8
3117,136,9
44136,10080,-1
44671,2236,9
19104,8516,7
68557,889,9
60271,898,7
40280,14515,7
3092,31108,5
1791,17725,5
11398,898,-1
22719,5279,-1
64354,20507,8
8122,3706,6
72522,57,10
34540,28999,10
5908,5355,9
68225,66,9
38681,28617,7
56318,13663,8
56577,196,8
7726,1085,8
55244,15809,8
59985,122,-1
8686,8074,5
66569,11887,10
38842,1555,5
48527,104,4
51562,3063,8
72201,849,10
8221,199,-1
4575,28617,7
39269,17389,-1
54842,335,8
52587,5356,7
5674,7311,10
57965,7588,7
4099,23383,-1
66169,6030,-1
27612,23283,9
13084,13041,7
59920,967,-1
40603,11705,8
21116,6512,-1
65565,27899,-1
68315,18411,8
44813,790,5
54003,379,7
58113,15117,8
1296,14353,8
1718,19815,10
666,21339,-1
62102,249,6
47632,134,8
45443,523,8
70201,11759,10
54116,7059,7
38474,10162,7
22687,10798,7
1260,4752,6
46330,157,6
11133,2167,9
6978,908,-1
24635,2042,6
23066,4177,5
46233,1887,9
28931,8630,9
1014,11319,6
1465,9135,7
18901,16199,6
24427,12055,6
14388,10620,9
69557,1889,8
67303,226,10
26934,15809,7
32146,2705,6
23998,12467,10
45087,8630,4
5874,934,9
64891,20787,10
61031,18679,6
63943,9170,5
7821,1732,8
58682,10161,10
33431,11111,9
48829,8857,7
32737,7592,9
16899,7311,7
15817,13331,9
17033,7655,9
52068,31952,7
24401,1118,7
22477,10090,3
54440,3089,7
72870,10620,8
57889,12419,7
66508,4581,6
4891,4725,6
49012,50,6
67821,9656,10
51141,4814,7
22036,5074,6
6626,6007,8
48766,760,-1
48766,24921,-1
69812,20031,-1
33212,19815,10
24803,7054,10
26190,9331,7
57503,147,7
3154,1222,7
7781,257,8
25104,1968,6
5908,9041,7
28386,10029,7
51150,376,10
19243,20785,10
68528,1531,8
44913,23309,5
30507,94,-1
16797,13587,-1
37798,10800,10
18313,44,8
70232,4087,9
35712,1024,8
43799,16385,5
2747,16035,7
1813,19315,1
17210,2904,7
23780,16011,8
1957,6178,7
23512,5651,8
17959,30230,9
57059,16508,-1
59275,1840,6
16030,2124,-1
48495,5204,7
10715,443,10
1949,20021,6
73018,2404,6
57732,2593,9
61535,857,9
19778,8407,8
17533,28223,8
59268,1840,8
10987,187,7
49814,2236,9
50063,6234,-1
6127,1397,9
29513,9513,4
5374,986,5
73335,20,-1
43358,10536,-1
45591,7311,9
25387,8525,8
24778,133,7
44171,603,7
37206,31560,7
12300,4059,-1
11623,7596,-1
24936,9330,9
70074,15583,6
35782,20767,10
29813,97,8
11691,13469,-1
51693,877,9
73300,66,-1
7196,8246,-1
2906,2129,9
67663,8769,8
57479,9515,8
59313,1887,8
36537,8876,7
62119,29589,6
56787,20583,8
11730,8675,8
574,23459,-1
12319,10884,8
61972,199,8
56463,12783,10
9592,26243,10
7775,296,7
21307,2175,9
8149,31,7
37410,23289,10
3989,11633,8
22402,12433,-1
67452,6007,-1
11058,1,-1
69474,459,7
15348,147,7
42559,17265,8
22835,9107,8
72756,287,-1
25574,4382,7
38232,12175,8
4774,44,8
67541,790,9
32321,11933,-1
24139,3594,8
58345,408,8
20583,11111,10
30562,133,6
26468,8479,6
20295,9120,6
6968,1723,9
26619,18671,7
67267,223,-1
37626,20031,7
30898,15711,7
38481,24687,9
12044,28617,8
58799,24037,8
24223,9465,8
21330,3457,7
72103,934,-1
30074,14175,-1
67844,6773,-1
70961,777,10
50373,4981,8
248,3229,9
41571,29255,6
31297,8317,8
48199,8438,5
7345,831,5
50030,2167,10
59268,2132,8
67474,28825,5
52389,306,7
21974,21863,6
5611,474,9
39,10030,-1
57137,20655,8
73464,1506,8
42668,23121,7
11185,30276,9
26826,11179,7
28120,9124,-1
56158,11433,9
41682,28927,7
5991,1144,7
26619,15699,7
29245,1564,8
26868,2890,9
72115,20785,9
53494,4719,6
25770,6862,5
61482,11433,9
16623,11785,9
42095,7054,6
23811,585,9
61397,4163,7
54275,6505,10
26491,4835,7
36934,16035,8
16247,5300,10
14496,22297,-1
33690,2513,-1
3536,1210,9
40274,1536,5
43098,9515,6
3117,22265,7
49603,14513,7
34740,5667,9
44756,9756,8
41878,10213,4
65152,477,10
67487,5162,4
3781,10379,7
59905,3901,9
22683,3167,10
67977,6880,7
31148,449,10
21002,12893,9
28466,531,8
32835,47,9
22007,270,-1
541,918,8
11408,10532,6
44953,4059,10
18385,14353,7
27153,30745,-1
19984,2025,-1
44352,1693,7
59058,1152,5
65921,6187,9
58494,904,7
33596,2703,8
60637,11597,8
29069,11241,9
3675,29786,6
1697,731,8
10568,358,7
3793,2889,-1
71766,30355,8
39208,1498,7
9078,10162,9
51298,4910,10
3378,14289,10
24744,31804,-1
13567,6213,8
71288,28999,7
39059,24151,-1
27782,4015,8
22188,3713,10
48407,15005,6
37131,11319,7
36763,27829,7
42084,3455,-1
8372,1356,7
13208,22777,8
3268,8424,-1
20490,11759,8
20998,9253,8
31070,2267,4
68619,431,9
13220,450,10
6350,9253,9
42194,10578,9
56817,9513,9
4501,4447,9
44972,8074,9
20463,4898,10
51135,427,10
18865,996,6
25863,9756,-1
33878,21861,8
35560,25159,5
34735,813,10
59071,237,7
1907,195,9
6268,5212,-1
28026,13759,10
39935,2472,9
70252,29803,8
31516,6637,7
47071,2201,-1
50543,1072,7
65287,4763,-1
72405,13601,8
68437,5114,9
53823,999,8
55063,1689,10
35884,270,9
312,5081,8
47217,47,8
35153,3901,-1
58673,2418,8
59296,193,8
47865,16662,9
5868,3265,8
56828,20899,-1
31540,90,10
57167,889,9
6463,14741,7
6056,2251,9
58567,2759,7
15166,10620,8
2515,12967,5
53949,30544,7
29032,12859,8
67256,5504,10
49179,3467,9
38776,8023,9
71262,14741,7
11691,7590,-1
6044,567,10
12807,14713,8
21230,992,8
40590,6702,-1
60300,16782,10
29757,28805,8
42369,28819,7
48998,11319,10
9871,10659,8
44717,164,8
14938,904,6
6895,192,7
69220,10620,5
1798,4884,8
63698,14513,-1
226,238,6
2487,3226,8
9766,28677,7
59187,2606,9
52136,21437,-1
62117,6811,10
14476,23989,6
48155,7674,8
67566,11103,7
28571,243,-1
32539,6512,8
38483,2759,9
42635,6794,6
61968,15315,-1
53754,22319,-1
47398,9252,-1
12894,18153,9
54576,761,6
47681,1016,8
49305,1575,9
55510,12413,7
72794,27821,-1
3033,5530,9
53512,21329,-1
13143,10080,8
61344,20853,-1
33575,229,-1
6431,790,-1
3150,28391,-1
41261,14289,10
14076,6922,-1
7453,1195,10
1336,12189,-1
66694,934,9
46980,2904,8
13877,12505,7
23787,9515,6
57988,845,10
9289,13535,10
44308,8339,3
34569,9366,7
7940,2403,-1
53223,1006,7
30925,17265,-1
9105,10765,-1
23759,1967,10
56517,5675,8
29013,3890,5
12988,10073,8
29780,121,9
72968,17074,9
16725,14833,8
62198,10531,7
49556,2590,7
62983,395,8
31364,11761,7
48766,1438,-1
30207,19815,7
52859,489,9
51005,14289,5
68985,9289,8
52414,449,-1
51665,6201,8
63945,32189,9
11141,1140,7
27776,227,9
23596,449,10
14954,11266,-1
27254,13161,9
30193,10080,10
68042,5112,8
62542,9989,-1
63115,7858,7
31494,430,9
13752,12189,8
26426,1689,10
26995,30206,8
40080,12549,7
19339,6325,10
45332,565,10
70634,553,8
10760,9736,7
17836,4970,7
71766,10620,10
48301,15583,7
68281,741,7
61290,270,9
68957,18247,7
66490,2952,9
48766,23769,-1
4838,1780,7
43134,25157,8
10738,272,7
71245,2404,-1
12659,24873,9
36908,29803,9
57620,27857,8
48313,5751,-1
42120,16498,-1
43313,24699,6
17565,2034,-1
6969,21855,10
52420,3470,8
57450,3210,7
52782,5781,9
66975,2596,-1
23934,150,-1
4244,10213,9
51341,8,-1
21617,11013,7
58598,8100,8
39647,1563,7
62000,25681,-1
29873,8841,-1
4993,1370,10
26527,1582,8
44030,2993,-1
26176,8536,6
68139,7593,9
40056,136,10
48821,2144,8
70811,16894,9
51565,227,5
71302,33372,6
17335,2001,9
45497,4059,7
30096,8425,-1
18090,2604,-1
15886,11737,8
13917,6547,-1
32363,20583,10
12138,12531,8
29957,29093,10
57940,51,7
61616,1579,10
35371,1368,9
56733,13261,6
44431,9181,-1
17925,257,7
28513,903,-1
8313,4214,7
2810,4177,8
26777,1861,8
57793,237,9
38639,9014,2
24561,10213,-1
18125,687,7
6865,18679,7
57162,10418,9
47335,16866,6
20966,15051,-1
30809,9834,8
12767,21881,-1
49173,3342,9
59235,3407,1
37820,10075,6
12851,527,7
57468,207,10
30488,11757,8
71880,7724,10
22886,21431,8
23856,8074,-1
29032,28621,5
53852,585,7
21310,226,9
52859,28725,8
49056,10074,10
13409,1689,7
61545,180,4
59259,849,8
40843,1904,-1
66510,20899,8
60352,10110,6
59049,442,9
60917,8250,6
37643,26055,8
49007,232,8
19576,9969,9
48643,2131,7
23020,8142,6
35048,11741,9
12378,6702,10
3158,28617,5
15757,23587,6
37909,10249,10
41865,19221,7
33830,790,8
5671,3654,8
13965,28675,10
44669,6956,9
62259,136,6
25730,2966,10
69313,4752,8
26959,20939,7
72371,5177,-1
47830,5702,10
4075,7791,9
42546,20,9
21691,2002,7
29152,17341,7
52550,1157,6
1165,6201,9
55170,11553,9
50118,17074,-1
73351,4382,8
49776,3783,9
65025,8536,6
61220,123,-1
32409,9465,8
70109,9790,8
56113,223,-1
20748,30015,7
16444,11747,6
52851,1530,8
64131,14345,9
56662,9756,9
68787,730,-1
64623,20507,8
54118,16001,7
38587,1889,8
5795,4896,6
34011,30901,7
34920,29093,7
53178,785,9
34715,192,9
31045,134,7
70112,853,-1
30284,849,-1
48058,11597,9
7777,488,6
12313,16870,5
59069,1519,9
8450,1313,6
32476,1535,9
70768,4447,-1
18853,6171,9
38927,18893,9
50840,73,10
6474,8536,5
12737,14511,7
39246,8475,10
670,25161,8
72607,269,7
24301,6045,7
61618,849,9
68617,2439,7
9658,8525,7
71067,550,7
3953,11887,8
41014,10178,8
30442,199,9
66738,2144,-1
60114,32282,7
57445,1241,10
64014,11757,8
42579,1119,-1
48779,11771,9
58151,1157,7
67551,6007,9
39579,9041,-1
35268,24991,9
44261,552,8
36137,11061,10
57289,31043,9
67360,2605,7
28262,5074,2
17625,14813,9
13278,10073,6
47686,14467,7
5909,4884,7
35712,10012,8
26149,4999,8
50505,1967,7
27801,16662,8
50935,174,6
11479,17080,7
30672,5163,6
52949,3783,6
20776,27899,5
15987,14741,8
58842,11887,9
26754,369,-1
66053,3759,4
58625,16668,8
49636,31914,-1
39095,4898,6
65595,24695,7
34838,3002,10
3615,7270,-1
7114,245,10
49653,1,10
50126,1810,5
58623,20033,9
56369,357,6
65400,96,7
62759,31229,-1
7018,3001,8
58216,28883,5
9326,4981,10
31114,4835,8
7384,1839,10
48766,10765,-1
48365,4752,-1
30318,16668,9
9269,392,7
18810,16498,8
44562,3712,7
47995,10457,7
62209,790,-1
18442,11843,8
22379,905,8
41785,1859,-1
43229,8795,6
37038,19363,10
34370,19429,7
19796,15117,8
38451,4814,7
13075,164,8
49454,205,8
5421,10897,5
50995,17121,8
43889,14527,10
24208,23321,-1
29255,1692,1
30350,2787,10
10160,31927,8
49192,10165,9
27236,11013,-1
44665,6115,-1
58455,1686,6
68416,9014,-1
28380,5081,8
56356,384,7
68036,23665,7
24549,1,10
3834,4181,9
5711,322,7
21033,25397,5
58406,9041,7
45659,21743,8
66755,1156,6
5511,3457,8
9571,30503,8
18203,8074,8
40598,394,-1
54350,6023,10
58063,10209,4
66700,83,6
20560,8424,7
70668,28977,10
5516,14627,6
69351,20787,7
16028,12531,9
59265,223,9
73460,5365,9
10536,4725,7
44968,2167,7
41864,150,10
455,240,7
36827,16169,-1
15508,27,8
20052,5355,-1
52237,30,9
45851,5162,8
53371,164,8
12393,10589,8
55372,4473,9
32361,28819,7
21375,9253,7
34653,6201,7
59544,297,8
17931,10589,4
63312,28285,9
24239,23787,7
10826,204,7
44074,14289,8
35770,10408,10
48773,18679,6
8250,270,3
11206,3636,6
49851,329,6
11397,266,-1
3194,27727,-1
53431,223,8
14812,2787,7
4510,7465,8
46915,6347,7
46372,73,7
42078,23121,6
58760,1082,7
46343,12455,-1
27469,7592,8
30459,777,9
2834,14829,9
5057,31637,8
11017,405,-1
52041,10075,5
19612,3731,8
24401,1426,7
50603,451,7
14557,17895,8
69285,9919,8
52109,8676,10
53847,351,10
5026,11741,9
26542,31240,8
16362,1088,7
55885,25397,7
25031,512,9
28061,431,10
1570,9260,9
18507,63,-1
19481,10897,-1
26731,20047,8
67261,272,6
38003,11843,8
48218,12467,4
31346,202,-1
49929,5978,6
39921,19697,5
54338,631,8
23202,32551,-1
16176,11757,7
5813,909,-1
28238,28617,8
13502,28755,-1
20492,14713,7
63948,4999,9
958,169,5
8134,1498,6
33318,394,6
6725,900,7
7682,1117,7
49293,1241,8
49071,7016,5
3597,11499,7
23438,2034,-1
43451,11319,9
14945,17505,9
21881,24475,-1
7345,25867,5
59151,2490,6
39730,31,6
31437,18857,8
48288,21439,-1
24312,14813,5
34458,11319,8
4480,11083,8
60844,1696,6
63161,28121,-1
57949,135,9
33669,20047,9
39206,8525,-1
40835,164,9
24607,578,8
25389,5529,-1
39002,5030,6
67224,6231,7
25651,9731,8
16142,4910,8
61214,6862,10
52623,3455,9
15550,2001,9
19686,11771,10
49830,4793,-1
61605,5525,5
47741,9656,7
52745,9724,7
72060,10798,9
11113,869,8
17563,24133,7
52623,3731,9
12580,11061,10
70831,5030,-1
15946,4726,7
51075,1382,8
3703,917,7
36463,23673,-1
7172,10294,7
22557,59,-1
35464,7268,7
23026,8115,9
17442,430,-1
54864,2034,9
72948,14813,8
71819,10447,-1
51124,202,8
25917,10020,8
12770,3927,8
3415,28121,8
55206,24991,8
72136,241,-1
33092,19315,-1
30892,15583,7
1160,10191,-1
492,29785,5
19778,7902,5
37929,11123,8
59453,1010,8
26087,6347,9
58732,459,-1
57579,889,9
35356,12355,10
12375,16498,10
17585,464,-1
17580,31733,-1
35125,18679,-1
12647,6351,10
65784,22319,7
24401,21327,7
37689,5114,9
45132,10163,7
57082,7645,8
10894,903,7
17382,73,7
36957,18397,9
61633,449,7
65144,9253,9
61438,3457,7
50066,2361,7
11401,8408,-1
15581,934,-1
52115,1559,8
40452,1633,-1
49583,529,9
48084,17867,7
17545,712,7
31005,14129,10
43588,3588,8
56925,23277,8
9936,2001,6
64863,19429,-1
23020,14811,-1
67513,177,8
8408,205,9
10826,12979,5
66024,6645,6
14557,899,7
12656,9253,-1
72849,16498,7
60208,10219,-1
11218,4063,7
30865,6746,9
10921,16662,-1
9042,28675,10
4823,431,9
62162,23269,8
10742,431,7
44106,22101,8
21644,813,9
7751,6211,8
7461,43,8
23302,205,8
66235,467,7
26605,8460,8
51855,1336,-1
58153,121,7
48086,14765,9
54084,22961,-1
58597,690,8
54783,16,7
12831,25183,6
72332,1505,8
12033,8525,9
36820,23281,7
4633,14811,-1
45094,6325,9
71473,502,-1
36949,16011,8
19271,849,9
247,110,7
54509,6372,-1
34336,10717,8
8161,456,7
71057,1787,-1
65420,32729,8
2119,6884,-1
45650,12079,10
22725,1816,-1
53642,5150,8
63555,16355,7
31718,4722,-1
52422,984,8
61659,289,-1
49418,72,10
59189,2904,9
35369,6702,-1
8730,11741,10
48423,237,8
20363,8425,10
12981,6045,7
17369,18245,5
11020,133,8
47143,14811,8
9653,10589,10
60518,1258,8
63992,32491,7
35417,14349,-1
33474,29803,9
69009,31500,6
19518,230,6
59689,892,8
58887,1211,-1
48766,25159,-1
54863,5177,10
13068,6702,10
26605,10719,9
24129,11701,8
64252,9253,8
26146,3230,10
64613,1698,7
18533,877,9
23496,18153,7
42370,18153,10
54800,1089,10
47071,27613,9
65417,2571,-1
23730,28755,7
66561,8023,-1
2926,19117,9
5193,248,7
45739,6702,6
52060,2889,7
22613,22147,8
52051,793,10
16939,26243,6
63050,11617,9
58107,1535,9
3029,8407,9
30106,13125,-1
12815,32281,10
15715,19163,6
20796,6547,10
25470,4752,7
29857,10611,4
18683,408,7
52377,5597,8
63202,6500,7
45820,10408,9
51749,24,9
25476,11227,7
44138,28121,7
12368,11111,8
41252,458,6
18678,16706,8
35176,11697,8
40158,509,-1
10979,1195,7
41526,7148,7
58774,1564,8
33243,14131,9
6973,8425,9
2563,24011,7
71611,384,9
61610,3228,-1
46240,9252,8
28630,26441,-1
26505,1887,8
58863,2167,10
54882,5252,7
30988,6347,9
17371,372,10
21118,5784,8
51290,6880,8
59802,10793,9
57014,347,6
14989,903,8
